"","1789-Washington","1793-Washington","1797-Adams","1801-Jefferson","1805-Jefferson","1809-Madison","1813-Madison","1817-Monroe","1821-Monroe","1825-Adams","1829-Jackson","1833-Jackson","1837-VanBuren","1841-Harrison","1845-Polk","1849-Taylor","1853-Pierce","1857-Buchanan","1861-Lincoln","1865-Lincoln","1869-Grant","1873-Grant","1877-Hayes","1881-Garfield","1885-Cleveland","1889-Harrison","1893-Cleveland","1897-McKinley","1901-McKinley","1905-Roosevelt","1909-Taft","1913-Wilson","1917-Wilson","1921-Harding","1925-Coolidge","1929-Hoover","1933-Roosevelt","1937-Roosevelt","1941-Roosevelt","1945-Roosevelt","1949-Truman","1953-Eisenhower","1957-Eisenhower","1961-Kennedy","1965-Johnson","1969-Nixon","1973-Nixon","1977-Carter","1981-Reagan","1985-Reagan","1989-Bush","1993-Clinton","1997-Clinton","2001-Bush","2005-Bush","2009-Obama","2013-Obama","2017-Trump","2021-Biden"
"sufficient",0.428429330819938,0,0.428429330819938,0,0.428429330819938,0,0.428429330819938,0.856858661639876,0.856858661639876,0.428429330819938,0,0,0.856858661639876,0.856858661639876,0,0.856858661639876,0.856858661639876,0.428429330819938,0,0,0,0,0,0,0,1.28528799245981,0,0.856858661639876,0.428429330819938,0,1.28528799245981,0,0,0,0.856858661639876,0.428429330819938,0,0.428429330819938,0,0,0,0,0,0.428429330819938,0,0,0,0.428429330819938,0.856858661639876,0,0,0,0,0,0,0,0,0,0
"wise",0.781281539861076,0,0.390640769930538,0.390640769930538,0,0,0,0.781281539861076,0,0.390640769930538,0,0,0.781281539861076,0.390640769930538,1.17192230979161,0.390640769930538,0.390640769930538,1.56256307972215,0.781281539861076,0,0,0.390640769930538,1.56256307972215,0,0,0.390640769930538,0.781281539861076,0.781281539861076,0.390640769930538,0,0.390640769930538,0,0,0.390640769930538,0.781281539861076,0.390640769930538,0,0,0,0,0.390640769930538,0,0,0,0,0,0,0,0,0,0.390640769930538,0,0,0,0,0,0,0,0
"experience",0.64738796059985,0,0.64738796059985,0.323693980299925,0.323693980299925,0,0,1.61846990149962,1.2947759211997,0.323693980299925,0.323693980299925,0.323693980299925,2.5895518423994,0.971081940899775,0.971081940899775,0.323693980299925,1.2947759211997,0.64738796059985,0.323693980299925,0,0,0.323693980299925,0,0.971081940899775,0,0.323693980299925,0,0.64738796059985,0,0,0,0,0,0,1.61846990149962,0.323693980299925,0.323693980299925,0.323693980299925,0.323693980299925,0,0.64738796059985,0,0,0,0.323693980299925,0,0,0,0,0,0.323693980299925,0,0,0,0,0,0,0,0
"citizen",0.186304568165421,0.0465761420413551,0.139728426124065,0.232880710206776,0.465761420413551,0,0.139728426124065,0.419185278372196,0.652065988578972,0.139728426124065,0.0931522840827103,0.139728426124065,0.326032994289486,1.25755583511659,0.465761420413551,0.0465761420413551,0.139728426124065,0.232880710206776,0.279456852248131,0,0.186304568165421,0.0465761420413551,0.372609136330841,0.232880710206776,0.465761420413551,0.279456852248131,0.326032994289486,0.326032994289486,0,0.0465761420413551,0.232880710206776,0,0.139728426124065,0.0465761420413551,0.186304568165421,0.512337562454906,0.0465761420413551,0.0931522840827103,0.0465761420413551,0.0465761420413551,0.0465761420413551,0.279456852248131,0,0.232880710206776,0.186304568165421,0.0465761420413551,0.0465761420413551,0,0.139728426124065,0.279456852248131,0.139728426124065,0.0931522840827103,0.326032994289486,0.465761420413551,0.326032994289486,0.0465761420413551,0.372609136330841,0.186304568165421,0.0465761420413551
"nature",1.28528799245981,0,0,0.428429330819938,0.856858661639876,0,0.428429330819938,1.28528799245981,0,1.28528799245981,0,0,0.856858661639876,0,1.28528799245981,0,0,0.428429330819938,0.856858661639876,0,0,0,0,0,0,0,0.428429330819938,0.428429330819938,0,0,0.428429330819938,0.428429330819938,0,0.428429330819938,0.856858661639876,0,0.428429330819938,0,0,0,0,0.428429330819938,0,0,0.856858661639876,0.428429330819938,0.856858661639876,0,0,0,0,0,0,0,0.428429330819938,0,0,0,0
"duty",0.54047089980285,0,0.32428253988171,0.21618835992114,0.864753439684561,0.32428253988171,0.10809417996057,0.972847619645131,0.648565079763421,0.972847619645131,0.32428253988171,0.43237671984228,0.54047089980285,1.72950687936912,1.72950687936912,0.648565079763421,0.54047089980285,0.54047089980285,0.43237671984228,0,0.10809417996057,0.10809417996057,0.43237671984228,0.648565079763421,0.54047089980285,1.40522433948741,0.32428253988171,1.18903597956627,0.43237671984228,0.32428253988171,0.864753439684561,0.32428253988171,0.43237671984228,0.32428253988171,0.54047089980285,0.32428253988171,0.43237671984228,0.10809417996057,0,0,0.21618835992114,0.10809417996057,0.10809417996057,0,0,0,0,0.10809417996057,0,0,0.10809417996057,0,0,0.43237671984228,0.43237671984228,0.21618835992114,0.21618835992114,0,0.21618835992114
"civil",0.279490317807872,0,0,0.279490317807872,0.279490317807872,0.279490317807872,0,0,0.558980635615743,0.279490317807872,0.279490317807872,0,0.558980635615743,0.838470953423615,0.279490317807872,0.558980635615743,0,0.838470953423615,0.279490317807872,0.279490317807872,0.279490317807872,0.838470953423615,0.838470953423615,0.558980635615743,0.558980635615743,1.39745158903936,0,0.558980635615743,1.11796127123149,0,0.279490317807872,0,0,0.279490317807872,0,0.279490317807872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279490317807872,0.558980635615743,0.279490317807872,0.558980635615743,0,0.279490317807872,0,0,0.558980635615743
"administration",0.504676143528513,0.252338071764257,0.75701421529277,0.75701421529277,0.252338071764257,0,0.252338071764257,1.00935228705703,0.504676143528513,0.75701421529277,0,0.504676143528513,0,1.00935228705703,1.26169035882128,0.252338071764257,1.51402843058554,0.75701421529277,1.51402843058554,0,0.252338071764257,0.252338071764257,1.00935228705703,1.7663665023498,0.504676143528513,1.00935228705703,0,0.504676143528513,0.504676143528513,0,2.27104264587831,0,0,1.26169035882128,0.75701421529277,1.26169035882128,0,0,0,0,0.252338071764257,0,0,0.252338071764257,0,0.252338071764257,0,0,0.252338071764257,0,0,0,0,0,0,0,0,0.252338071764257,0
"conflict",0.409124175624551,0,0,0.409124175624551,0,0,0,0.409124175624551,1.6364967024982,0.818248351249103,0.409124175624551,0,1.22737252687365,0,0.409124175624551,0.818248351249103,0.409124175624551,0,0.409124175624551,0.818248351249103,0,0,0.409124175624551,0.409124175624551,0.409124175624551,0,0,0,0,0,0.818248351249103,0,0,0.409124175624551,0.409124175624551,0,0,0,0,0,0,0.409124175624551,0.818248351249103,0,0,0,0.818248351249103,0,0.409124175624551,0,0,0,0,0,0,0.818248351249103,0,0,0
"dare",1.63321900440564,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0.816609502202819,0,2.44982850660846,0,0,0,0,0,1.63321900440564,0,0,0.816609502202819,0,0,0,0,0,0
"faithful",0.372912002970107,0,0,0.372912002970107,0.372912002970107,0,0.372912002970107,2.23747201782064,0.372912002970107,0.745824005940213,0.745824005940213,0,0.372912002970107,0.372912002970107,0,0.372912002970107,0.372912002970107,0.372912002970107,0,0,0.372912002970107,0,0,0.372912002970107,0.372912002970107,0.372912002970107,0,0.745824005940213,1.49164801188043,0,0.372912002970107,0,0,0,0,0,0.372912002970107,0.372912002970107,0,0,0,0,0,0.372912002970107,0.372912002970107,0,0,0,0,0,0,0,0,0,0,0.372912002970107,0,0,0
"collect",0.867762024650201,0,0,0,2.6032860739506,0,0,0,1.7355240493004,0,0,0,0,0.867762024650201,1.7355240493004,0,0,0.867762024650201,0.867762024650201,0,1.7355240493004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"just",0.143764014612251,0,0.0718820073061254,0,0.215646021918376,0.143764014612251,0.0718820073061254,0.718820073061254,0.359410036530627,0.143764014612251,0.215646021918376,0.143764014612251,0.431292043836752,0.215646021918376,0.431292043836752,0.143764014612251,0.215646021918376,0.143764014612251,0,0.143764014612251,0.0718820073061254,0,0.143764014612251,0,0.0718820073061254,0.431292043836752,0.143764014612251,0.143764014612251,0.0718820073061254,0.0718820073061254,0.287528029224501,0.0718820073061254,0.143764014612251,0.0718820073061254,0,0.0718820073061254,0,0.0718820073061254,0,0.0718820073061254,0.143764014612251,0.143764014612251,0,0.0718820073061254,0.0718820073061254,0.0718820073061254,0.431292043836752,0.287528029224501,0.215646021918376,0.0718820073061254,0.215646021918376,0.0718820073061254,0.143764014612251,0.143764014612251,0.215646021918376,0.215646021918376,0.359410036530627,0.0718820073061254,0.359410036530627
"circumstance",1.40946604793449,0,0,0,0.469822015978163,0.939644031956326,0,1.40946604793449,2.34911007989082,0.469822015978163,0,0.469822015978163,2.34911007989082,3.28875411184714,0.469822015978163,0,1.40946604793449,0,1.40946604793449,0,0,0.469822015978163,0.939644031956326,0,0.469822015978163,0,0,0.939644031956326,0,0,0,0,0.469822015978163,0,0,0,0,0.469822015978163,0,0,0,0,0,0,0,0,0,0,0,0,0.469822015978163,0,0,0.469822015978163,0,0,0,0,0
"may",0.243914577183203,0.0304893221479004,0.426850510070605,0.274403899331103,0.365871865774804,0.0609786442958007,0.121957288591601,0.426850510070605,0.579297120810107,0.0914679664437011,0.121957288591601,0.121957288591601,0.457339832218505,1.37201949665552,0.457339832218505,0.121957288591601,0.335382543626904,0.548807798662206,0.487829154366406,0.121957288591601,0.152446610739502,0.0914679664437011,0.182935932887402,0.213425255035302,0.121957288591601,0.457339832218505,0.121957288591601,0.365871865774804,0.0914679664437011,0,0.640275765105907,0.152446610739502,0.0609786442958007,0.304893221479004,0.335382543626904,0.182935932887402,0.243914577183203,0.0304893221479004,0.0609786442958007,0.0304893221479004,0.0609786442958007,0.152446610739502,0.457339832218505,0.0914679664437011,0.0304893221479004,0,0.0609786442958007,0.0914679664437011,0.0609786442958007,0.0914679664437011,0.121957288591601,0.0304893221479004,0.152446610739502,0,0.0914679664437011,0.152446610739502,0.121957288591601,0,0.182935932887402
"affect",0.56673202898622,0,0,0,0,0,0,1.13346405797244,2.26692811594488,0,0,0,1.13346405797244,0,0.56673202898622,0,0.56673202898622,0,0.56673202898622,0,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0,0,1.70019608695866,0,0.56673202898622,0,0.56673202898622,1.13346405797244,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0
"execute",0.98419682137863,0.492098410689315,0.492098410689315,0,0,0,0,0,0.98419682137863,0,0.492098410689315,0,0.492098410689315,0.492098410689315,1.47629523206795,0.98419682137863,0,0.98419682137863,0.98419682137863,0,0.98419682137863,0,0,0.492098410689315,0.98419682137863,0.98419682137863,0,0.98419682137863,0.98419682137863,0,0,0,0,0,0,0.492098410689315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492098410689315,0,0
"task",0.308454013743188,0,0,0.308454013743188,0,0,0,0,0,0,0.616908027486376,0,0.308454013743188,0,0.308454013743188,0,0,0,0.308454013743188,0,0,0,0.308454013743188,0,0,0,0.616908027486376,0,0.616908027486376,0.925362041229564,0,0.925362041229564,0.925362041229564,2.4676321099455,0,0.308454013743188,1.23381605497275,0.308454013743188,0.925362041229564,0,0.308454013743188,0.308454013743188,0,0,0,0.925362041229564,0,0.308454013743188,0,0.308454013743188,0,0.308454013743188,0.308454013743188,0.308454013743188,0.925362041229564,0.616908027486376,0.616908027486376,0,0.308454013743188
"grateful",0.594760752586463,0,0,0.594760752586463,0,0,0,0.594760752586463,0.594760752586463,0.594760752586463,0,0,0.594760752586463,0,0,0,0.594760752586463,0.594760752586463,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0.594760752586463,0,0.594760752586463,0.594760752586463,0,0.594760752586463,0
"former",1.54170402328429,0,0,0,0.770852011642144,0,0,0.770852011642144,0.770852011642144,0,0,0,0,6.16681609313715,0,0,0,0,0,0,0,0.770852011642144,1.54170402328429,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0
"instance",1.45891865296784,0.729459326483919,0,0,0,0,0,0,2.91783730593568,0,0,0,2.91783730593568,3.6472966324196,0.729459326483919,0,0,0.729459326483919,1.45891865296784,0,0,0,0.729459326483919,0,0,0,0,0,0,0,1.45891865296784,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"proof",0.729459326483919,0,0.729459326483919,0,0.729459326483919,0.729459326483919,0.729459326483919,2.91783730593568,2.18837797945176,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,1.45891865296784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"confidence",0.295205442488487,0.147602721244244,0.147602721244244,0.590410884976975,0.147602721244244,0.442808163732731,0.295205442488487,0.295205442488487,0.590410884976975,0.442808163732731,0.147602721244244,0.442808163732731,1.03321904870971,1.03321904870971,0.147602721244244,0.295205442488487,0.590410884976975,0.147602721244244,0.147602721244244,0,0,0,0.147602721244244,0,0.295205442488487,0,0.590410884976975,0.295205442488487,0.147602721244244,0.147602721244244,0,0,0.147602721244244,0.590410884976975,0.295205442488487,0.442808163732731,0.295205442488487,0.147602721244244,0,0.147602721244244,0,0.147602721244244,0.147602721244244,0,0,0.147602721244244,0.147602721244244,0.147602721244244,0,0.147602721244244,0,0.147602721244244,0,0,0.295205442488487,0.295205442488487,0,0.147602721244244,0
"fellow",0.382136830050668,0.191068415025334,0,0.95534207512667,1.52854732020267,0,0,0,1.71961573522801,0.573205245076002,0.382136830050668,0.573205245076002,1.146410490152,0,0.764273660101336,0,0,0.191068415025334,0,0,0,0,0.764273660101336,0,0.382136830050668,0,0.191068415025334,0.191068415025334,0,0.191068415025334,0.382136830050668,0,0.382136830050668,0,0.191068415025334,0,0.382136830050668,0,0,0.382136830050668,0.191068415025334,0.382136830050668,0,0.764273660101336,0.764273660101336,0.382136830050668,0.191068415025334,0,0.573205245076002,0.573205245076002,0.382136830050668,0.95534207512667,1.33747890517734,0.191068415025334,0.573205245076002,0.191068415025334,0.573205245076002,0.191068415025334,0.95534207512667
"little",0.322623726454522,0,0.322623726454522,0.161311863227261,0.161311863227261,0,0.241967794840892,0.564591521295414,0.241967794840892,0.161311863227261,0,0,0.241967794840892,0.241967794840892,0.161311863227261,0.0806559316136305,0.161311863227261,0.322623726454522,0.403279658068153,0.241967794840892,0.0806559316136305,0.161311863227261,0.0806559316136305,0.241967794840892,0.161311863227261,0.322623726454522,0.161311863227261,0.0806559316136305,0.241967794840892,0.0806559316136305,0.161311863227261,0.0806559316136305,0.0806559316136305,0.322623726454522,0.483935589681783,0.161311863227261,0.161311863227261,0.0806559316136305,0.241967794840892,0,0,0.161311863227261,0.322623726454522,0.161311863227261,0,0,0.161311863227261,0,0.0806559316136305,0.0806559316136305,0.0806559316136305,0.241967794840892,0.241967794840892,0.0806559316136305,0,0.564591521295414,0.0806559316136305,0.0806559316136305,0.0806559316136305
"care",0.64738796059985,0,0,0.323693980299925,0,0.323693980299925,0,0.323693980299925,0.323693980299925,0,0.64738796059985,0,0,0.64738796059985,1.2947759211997,0.971081940899775,0,0,0.323693980299925,0.323693980299925,0,0,0.323693980299925,0,0.323693980299925,0.64738796059985,0,0.64738796059985,0.64738796059985,0.323693980299925,0,0,0,0.323693980299925,0,0,0,0,0,0,0,0.64738796059985,0,0,0,0.323693980299925,0,0,0,0.323693980299925,0.64738796059985,0.64738796059985,0.64738796059985,0.323693980299925,0,0.64738796059985,1.61846990149962,0,0.64738796059985
"error",0.729459326483919,0,0,2.91783730593568,0.729459326483919,0.729459326483919,0,0,0.729459326483919,0.729459326483919,0,0,1.45891865296784,5.10621528538743,1.45891865296784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0
"motive",0.656908659335307,0,0,0,0.656908659335307,0.656908659335307,0,0.656908659335307,0,0,0,0,0.656908659335307,2.62763463734123,0,0,0.656908659335307,0.656908659335307,0,0,0,0,1.97072597800592,0,0,1.31381731867061,0,0,0,0,0.656908659335307,0,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656908659335307,0,0,0,0,0,0,0,0
"consequence",0.56673202898622,0,0.56673202898622,0,0,0,0,0,1.13346405797244,0,0,0,1.13346405797244,2.26692811594488,1.13346405797244,0,0,1.13346405797244,1.13346405797244,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0
"judge",1.13346405797244,0,0,0,0,0,0,0,0.56673202898622,0,0,0.56673202898622,0,0,0,0.56673202898622,0.56673202898622,0,0.56673202898622,1.13346405797244,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0.56673202898622,1.13346405797244,0,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0.56673202898622
"share",0.711757327342652,0,0,0,0,0,0.355878663671326,0,0,0,0.355878663671326,0.355878663671326,0,1.06763599101398,0,0.355878663671326,0,0.355878663671326,0,0,0.355878663671326,0.711757327342652,0,0.355878663671326,1.06763599101398,0,0,0.355878663671326,0,0,0,0,0,0.711757327342652,0.711757327342652,0.711757327342652,0,0,0,0,0.355878663671326,0,1.06763599101398,0.355878663671326,0.355878663671326,1.77939331835663,1.4235146546853,0.355878663671326,1.06763599101398,0,0.711757327342652,0,0,1.06763599101398,0,0,0,0.711757327342652,0
"obedience",0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0.770852011642144,0.770852011642144,0,0.770852011642144,1.54170402328429,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"public",0.885616327465462,0,0.885616327465462,0.590410884976975,2.06643809741941,0.885616327465462,0.295205442488487,1.18082176995395,0.738013606221218,1.32842449119819,1.18082176995395,0.442808163732731,0.590410884976975,1.62362993368668,1.18082176995395,0.442808163732731,0.885616327465462,1.32842449119819,0.295205442488487,0.295205442488487,0.738013606221218,0.147602721244244,1.62362993368668,0.295205442488487,1.62362993368668,2.50924626115214,1.18082176995395,1.91883537617517,0.885616327465462,0,0.147602721244244,0,0,0.295205442488487,0.738013606221218,1.47602721244244,0.590410884976975,0.147602721244244,0,0,0,0,0,0,0.147602721244244,0,0,0,0.147602721244244,0,0.147602721244244,0,0.147602721244244,0.590410884976975,0.295205442488487,0,0,0.147602721244244,0.147602721244244
"station",1.13346405797244,0,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622,1.13346405797244,0,1.13346405797244,0.56673202898622,0,0,0.56673202898622,0.56673202898622,0,0.56673202898622,0,0.56673202898622,0,0,0,0,0,0,1.13346405797244,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"first",0.337584040628364,0,0.506376060942546,0.675168081256727,0.337584040628364,0,0,0.337584040628364,0.168792020314182,1.35033616251345,0,0.168792020314182,0.506376060942546,1.01275212188509,0.168792020314182,0,0,0,0.168792020314182,0.168792020314182,0,0.506376060942546,0.337584040628364,0.337584040628364,0,0.506376060942546,0,0,0.168792020314182,0,0.168792020314182,0.337584040628364,0.168792020314182,0,0.337584040628364,0.506376060942546,0.675168081256727,0.337584040628364,0.506376060942546,0,0.675168081256727,0.337584040628364,0,0.675168081256727,0.168792020314182,0.843960101570909,0,0.337584040628364,0.337584040628364,0.337584040628364,0.675168081256727,0.168792020314182,0.168792020314182,0,0.337584040628364,0,0,0.675168081256727,0.506376060942546
